type,id,geometry/type,geometry/coordinates/0,geometry/coordinates/1,geometry_name,properties/Nombre,properties/Direccion,properties/Administracion,properties/IdTipo,properties/Tipo,properties/Macrodistrito,properties/CodDistrito,properties/IdCategoria,properties/Categoria,properties/Zona,properties/Codigo,properties/distrito,properties/owner,properties/usuario,properties/fechaActual,properties/observaciones
Feature,camposdeportivos.99,Point,-68.14869656,-16.45713257,geom,Ferroviario,C. Ciudadela Ferroviaria,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,CIUDADELA FERROVIARIA,150,10,,gustavo.nao,2018-09-12T21:37:00.170Z,
Feature,camposdeportivos.100,Point,-68.15585795,-16.46484431,geom,Hernando Siles,C. 13,NADIE,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,CIUDADELA FERROVIARIA,151,10,,gustavo.nao,2018-09-12T21:36:52.670Z,
Feature,camposdeportivos.101,Point,-68.16377583,-16.46040851,geom,Can Francisco Quinto Sector,C. 11 Esq. 15,NADIE,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,SAN FRANCISCO,154,10,,gustavo.nao,2018-09-12T21:36:42.840Z,
Feature,camposdeportivos.102,Point,-68.15184039,-16.44969129,geom,San Martín Sector Poma,C. 1,NADIE,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,PURA PURA CENTRAL,155,10,,gustavo.nao,2018-09-12T21:36:37.823Z,
Feature,camposdeportivos.103,Point,-68.1524681,-16.44699834,geom,San Sebastián,C. José Ballivián,NADIE,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,SAN SEBASTIAN,156,10,,gustavo.nao,2018-09-12T21:36:30.200Z,
Feature,camposdeportivos.104,Point,-68.15313258,-16.47291755,geom,Sector Samapa,Av. Vasquez Esq. C. Coroico,NADIE,14,POLIFUNCIONAL,MAX PAREDES,10,3,C,SAN SEBSATIAN,157,10,,gustavo.nao,2018-09-12T21:36:04.437Z,
Feature,camposdeportivos.105,Point,-68.15862943,-16.50276464,geom,23 de Marzo,C. 23 de Marzo,NADIE,12,MINI FUTBOL,MAX PAREDES,7,3,C,LA HOYADA 23 DE MARZO,159,7,,gustavo.nao,2018-09-12T21:35:54.207Z,
Feature,camposdeportivos.106,Point,-68.16529526,-16.48380957,geom,Cusicancha,C. Alto Santiago de Munaypata,NADIE,12,MINI FUTBOL,MAX PAREDES,9,3,C,ALTO STGO. MUNAYPATA,160,9,,carlos.medrano,2016-07-07T19:27:28.527Z,
Feature,camposdeportivos.107,Point,-68.1521541,-16.44770675,geom,San Lorenzo,Av. Circunvalación,NADIE,12,MINI FUTBOL,MAX PAREDES,10,3,C,SAN LORENZO,161,10,,gustavo.nao,2018-09-12T21:35:44.543Z,
Feature,camposdeportivos.108,Point,-68.15449342,-16.50175825,geom,Chamoco Chico,C. Segundo Bascones,0,10,FUTBOL SALA,MAX PAREDES,7,3,C,CHAMOCO CHICO CENTRAL,167,7,,juan.alba,2016-06-07T02:41:37.290Z,
Feature,camposdeportivos.109,Point,-68.15440516,-16.49922969,geom,Chamoco Chico Kala Kalitas,C. Juan Gutierrez Paniagua ,DIRECCION DE DEPORTES,8,FUTBOL,MAX PAREDES,7,3,C,CHAMOCO CHICO CENTRAL,168,7,,juan.alba,2016-06-07T02:41:09.267Z,
Feature,camposdeportivos.110,Point,-68.14980095,-16.49521108,geom,1ro de Mayo,C. Pedro Bertonio,JUNTA VECINAL - SIN REGULACION,8,FUTBOL,MAX PAREDES,8,3,C,CALLAMPAYA,169,8,,gustavo.nao,2018-09-12T21:35:27.170Z,
Feature,camposdeportivos.111,Point,-68.16504612,-16.48948311,geom,La Portada Central,C. Quintanilla,DIRECCION DE DEPORTES,8,FUTBOL,MAX PAREDES,9,3,C,LA PORTADA CENTRAL,170,9,,juan.alba,2016-06-07T02:47:25.220Z,
Feature,camposdeportivos.112,Point,-68.15869979,-16.48746729,geom,Munaypata II,Av. Naciones Unidas,DIRECCION DE DEPORTES,14,POLIFUNCIONAL,COTAHUMA,7,3,C,MUNAYPATA,393,9,,juan.alba,2016-06-07T03:05:27.930Z,
Feature,camposdeportivos.113,Point,-68.15440251,-16.48338102,geom,Kilometro Siete,Av. Naciones Unidas,DIRECCION MUNICIPAL DE DEPORTES,8,FUTBOL,MAX PAREDES,10,3,C,PURA PURA,172,10,,gustavo.nao,2018-09-12T21:35:17.213Z,
Feature,camposdeportivos.115,Point,-68.13198785,-16.49280963,geom,Casa del Deporte,C. Junín Esq. Catacora,DIRECCION DE DEPORTES,16,VOLEIBOL,PERIFERICA,11,2,B,MANZANEDA AGUA DE LA VIDA,177,11,,juan.alba,2016-06-07T03:01:20.853Z,
Feature,camposdeportivos.116,Point,-68.14690214,-16.45727487,geom,Plan Autopista,C. 7,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,MAX PAREDES,11,3,C,PLAN AUTOPISTA,178,11,,carlos.medrano,2016-07-07T15:41:53.510Z,
Feature,camposdeportivos.117,Point,-68.15148544,-16.46704683,geom,Achachicala Viviendas Said,Av. Chacaltaya Esq. C. 7,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,MAX PAREDES,11,3,C,ACHACHICALA,179,11,,gustavo.nao,2018-09-12T21:35:07.087Z,
Feature,camposdeportivos.118,Point,-68.15132571,-16.47144394,geom,Juancito Pinto,Av. Ramos Gavilán,LIGA DEPORTIVA - SN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,ACHACHICALA,181,11,,nhuanquiri,2016-07-02T22:31:50.567Z,
Feature,camposdeportivos.119,Point,-68.15099341,-16.47145277,geom,Juancito Pinto,Av. Ramos Gavilán,LIGA DEPORTIVA - SN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,ACHACHICALA,180,11,,carlos.medrano,2016-07-07T15:44:59.410Z,Parte baja
Feature,camposdeportivos.120,Point,-68.14149708,-16.48286341,geom,Polifuncional German Busch,C. 7,LIGA DEPORTIVA - SN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,VINO TINTO,182,11,,gustavo.nao,2018-09-12T21:34:49.240Z,
Feature,camposdeportivos.121,Point,-68.13675471,-16.48567731,geom,Maracana,Av. Periférica,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,BAJO CALVARIO NORTE,183,11,,gustavo.nao,2018-09-12T21:34:41.840Z,
Feature,camposdeportivos.122,Point,-68.14207603,-16.47966673,geom,Zarzuela Sector Forno,Av. Vino Tinto Esq. Zarzuela,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,VINO TINTO,184,11,,nhuanquiri,2016-07-02T22:25:39.180Z,
Feature,camposdeportivos.123,Point,-68.14472389,-16.48062913,geom,"Zarzuela, Sector Triangular",C. Obispo G. F. Campos,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,VINO TINTO,186,11,,gustavo.nao,2018-09-12T21:34:32.743Z,
Feature,camposdeportivos.124,Point,-68.14615107,-16.47856526,geom,18 de Mayo,C. E,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,VINO TINTO,185,11,,gustavo.nao,2018-09-12T21:34:20.460Z,
Feature,camposdeportivos.125,Point,-68.14623065,-16.47536771,geom,Polifuncional Sector Matadero,C. Alto Vino Tinto,LIGA DEPORTIVA - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,ALTO VINO TINTO (SECTOR MATADERO),187,11,,gustavo.nao,2018-09-12T21:33:57.557Z,
Feature,camposdeportivos.126,Point,-68.13910248,-16.4872353,geom,Challapampa,C. Pando Esq. Luis Tapia,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,NORTE,188,11,,gustavo.nao,2018-09-12T21:33:50.870Z,
Feature,camposdeportivos.127,Point,-68.13710858,-16.48684744,geom,Victor Agustín Ugarte,C. Pedro Kramer,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,NORTE,189,11,,gustavo.nao,2018-09-12T21:33:34.340Z,
Feature,camposdeportivos.128,Point,-68.13458392,-16.4881316,geom,Humahuaca Villa de la Cruz,C. Humahuaca,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,11,3,C,VILLA DE LA CRUZ BAJO,226,11,,gustavo.nao,2018-09-12T21:33:26.933Z,
Feature,camposdeportivos.129,Point,-68.1306578,-16.49366696,geom,Colón,Av. la Bandera,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,AGUA DE LA VIDA,191,11,,gustavo.nao,2018-09-12T21:33:19.473Z,
Feature,camposdeportivos.130,Point,-68.14790898,-16.463765,geom,Ramos gavilán,C. 13,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,ACHACHICALA 5 DE AGOSTO,195,11,,gustavo.nao,2018-09-12T21:31:13.393Z,
Feature,camposdeportivos.131,Point,-68.12869769,-16.4827828,geom,Santa Rosa Grande,C. 1,LIGA DEPORTIVA - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,12,3,C,SANTA ROSA GRANDE,196,12,,gustavo.nao,2018-09-12T21:30:57.700Z,
Feature,camposdeportivos.132,Point,-68.12728476,-16.47964106,geom,Ferroviario,C. 1,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,12,3,C,ALTO MIRAFLORES BARRIO FERROVIARIO,197,12,,gustavo.nao,2018-09-12T21:30:51.397Z,
Feature,camposdeportivos.133,Point,-68.12218027,-16.47588462,geom,Mundialito,C. Toponte,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,12,3,C,LAS DELICIAS CENTRAL,198,13,,carlos.medrano,2016-07-07T18:51:39.693Z,
Feature,camposdeportivos.134,Point,-68.12279293,-16.47164283,geom,Cancha las Delicias,C. Chulumani,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,11,3,C,ALTO LAS DELICIAS,230,12,,gustavo.nao,2018-09-12T21:30:41.120Z,
Feature,camposdeportivos.135,Point,-68.12424658,-16.47510746,geom,La Hoyada,Av. Costanera Esq. C. Teoponte,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,LAS DELICIAS CENTRAL,200,12,,gustavo.nao,2018-09-12T21:30:32.363Z,
Feature,camposdeportivos.136,Point,-68.12456542,-16.47644066,geom,Av. Delicias,Av. Julio Tellez  Esq. Consata,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,CHAPUMA,201,12,,nhuanquiri,2016-07-02T22:21:30.990Z,
Feature,camposdeportivos.137,Point,-68.12429954,-16.47665215,geom,Av. Delicias,Av. Las Delicias,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,CHAPUMA,202,12,,nhuanquiri,2016-07-02T22:21:06.760Z,
Feature,camposdeportivos.138,Point,-68.12405753,-16.47680553,geom,Av. Delicias,Av. Las Delicias,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,CHAPUMA,203,12,,nhuanquiri,2016-07-02T22:21:24.293Z,
Feature,camposdeportivos.139,Point,-68.12331239,-16.47728392,geom,Av. Delicias 4,Av. Julio Tellez,JUNTA VECINAL - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,CHAPUMA,204,12,,carlos.medrano,2016-07-07T18:53:39.267Z,
Feature,camposdeportivos.140,Point,-68.13190411,-16.47418771,geom,Juan Lechín,C. 25 de Julio,JUNTA VECINAL - SIN REGULACION,8,FUTBOL,PERIFERICA,12,3,C,ALTO SANTIAGO DE LACAYA,249,12,,gustavo.nao,2018-09-12T21:30:22.027Z,
Feature,camposdeportivos.141,Point,-68.12865522,-16.4867075,geom,Alto San Juan Lazareto,C. Diego de Peralta,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,12,3,C,VILLA SAN JUAN LAZARETO,207,12,,gustavo.nao,2018-09-12T21:30:15.460Z,
Feature,camposdeportivos.142,Point,-68.12268762,-16.4786265,geom,Alto Miraflores,Av. Las Delicias,JUNTA VECINAL - RESOLUCION MUNICIAPL,14,POLIFUNCIONAL,PERIFERICA,12,3,C,ALTO MIRAFLORES SECTOR MOJON,208,12,,carlos.medrano,2016-07-07T18:58:47.857Z,
Feature,camposdeportivos.143,Point,-68.12866116,-16.47203179,geom,Polifuncional Santiago de Lacaya,Av. 25 de Julio,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,12,3,C,ALTO SANTIAGO DE LACAYA,209,12,,gustavo.nao,2018-09-12T21:29:59.537Z,
Feature,camposdeportivos.144,Point,-68.11809983,-16.4700001,geom,Parque la Merced,C. Pariguaya,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,LA MERCED CENTRAL,210,13,,nhuanquiri,2016-07-02T22:22:30.817Z,
Feature,camposdeportivos.145,Point,-68.11792415,-16.46998671,geom,Parque la Merced,C. Pariguaya,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,LA MERCED CENTRAL,211,13,,nhuanquiri,2016-07-02T22:22:25.243Z,
Feature,camposdeportivos.146,Point,-68.10223192,-16.45930467,geom,Polifuncional Chuquiaguillo,Av. Ramiro Castillo,LIGA DEPORTUVA - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,CHUQUIAGUILLO,213,13,,gustavo.nao,2018-09-12T21:29:49.267Z,
Feature,camposdeportivos.147,Point,-68.09664507,-16.45241168,geom,Polifuncional Kalajahuira,Av. Pilcomayo Esq. C. San Francisco,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,KALAJAHUIRA,214,13,,gustavo.nao,2018-09-12T21:29:27.483Z,
Feature,camposdeportivos.148,Point,-68.11207409,-16.46636872,geom,Hogares Fátima,C. Libertad entre C. 6 y 7,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA EL CARMEN URBANIZACION HOGARES FATIMA,215,13,,gustavo.nao,2018-09-12T21:28:43.713Z,
Feature,camposdeportivos.149,Point,-68.11629375,-16.46824555,geom,Minasa,Av. Ramiro Castillo,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA EL CARMEN,216,13,,gustavo.nao,2018-09-12T21:28:34.033Z,
Feature,camposdeportivos.150,Point,-68.11649925,-16.47381192,geom,Covendo (campo deportivo natividad) monopol,C. Covendo Esq. Pacollo,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA FATIMA,217,13,,carlos.medrano,2016-07-07T19:18:30.417Z,
Feature,camposdeportivos.151,Point,-68.11491645,-16.47523274,geom,Polifuncional Unión San José,C. 20,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA FÁTIMA SAN JOSÉ,218,13,,gustavo.nao,2018-09-12T21:28:21.880Z,
Feature,camposdeportivos.152,Point,-68.11705327,-16.47882807,geom,Complejo Deportivo Camiri,C. 12,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA FATIMA BARRIO PETROLERO,219,13,,carlos.medrano,2016-07-07T19:03:18.260Z,
Feature,camposdeportivos.153,Point,-68.11875653,-16.4828633,geom,Complejo Deportivo Pettofi,Av. José María Perez,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA FATIMA BARRIO GRAFICO,220,13,,gustavo.nao,2018-09-12T21:27:48.557Z,
Feature,camposdeportivos.154,Point,-68.12099861,-16.47655421,geom,Polifuncional Pza. Humberto Arandia,Pza. Humberto Aranda,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,VILLA FATIMA,221,13,,gustavo.nao,2018-09-12T21:28:00.040Z,
Feature,camposdeportivos.155,Point,-68.11320246,-16.47088466,geom,El Rosal,C. Los Pinos,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,13,3,C,EL ROSAL,222,13,,gustavo.nao,2018-09-12T21:27:35.067Z,
Feature,camposdeportivos.156,Point,-68.14851904,-16.46778147,geom,Luis Espinal,C. Carrillo Esq. Eusebio Gutierrez,LIGA DEPORTIVA - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,11,3,C,ACHACHICALA 5 DE AGOSTO,224,11,,gustavo.nao,2018-09-12T21:27:27.537Z,
Feature,camposdeportivos.157,Point,-68.14990298,-16.47849899,geom,Matadero Municipal,Av. Chacaltaya,EMPRESA PRIVADA - CONCESIONADO,10,FUTBOL SALA,PERIFERICA,11,3,C,ACHACHICALA,225,11,,carlos.medrano,2016-07-07T15:47:36.700Z,
Feature,camposdeportivos.158,Point,-68.13434943,-16.4866056,geom,Humahuaca Calvario,C. 4 de Noviembre,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,PERIFERICA,11,3,C,NORTE CALVARIO CENTRAL,190,11,,gustavo.nao,2018-09-12T21:27:17.587Z,
Feature,camposdeportivos.159,Point,-68.1299041,-16.48872455,geom,Agua de la Vida,C. 5 Agua de la Vida,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,11,3,C,AGUA DE LA VIDA,227,11,,gustavo.nao,2018-09-12T21:27:03.263Z,
Feature,camposdeportivos.160,Point,-68.11963854,-16.47213996,geom,La Merced Fabril,C. Canaviri Esq. Palos Blancos,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,11,3,C,LA MERCED FABRIL,232,13,,gustavo.nao,2018-09-12T21:25:20.917Z,
Feature,camposdeportivos.161,Point,-68.12692221,-16.47631048,geom,Sambo Salvito,C. Federal,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,PERIFERICA,12,3,C,CINCO DEDOS,234,12,,gustavo.nao,2018-09-12T21:24:57.470Z,
Feature,camposdeportivos.162,Point,-68.12304145,-16.46885155,geom,Cancha de Futbol Rosasani,Av. Gastón Velasco,JUNTA VECINAL - SIN REGULACION,8,FUTBOL SALA,PERIFERICA,13,3,C,ROSASANI,237,12,,nhuanquiri,2016-07-02T22:18:26.427Z,
Feature,camposdeportivos.163,Point,-68.12335967,-16.46866559,geom,Polifuncional Rosasani,Av. Gastón Velasco,JUNTA VECINAL - SIN REGULACION,14,FUTBOL SALA,PERIFERICA,13,3,C,ROSASANI,236,12,,nhuanquiri,2016-07-02T22:18:07.140Z,
Feature,camposdeportivos.164,Point,-68.11438166,-16.47030837,geom,Polifuncional Rolando Diaz,C. Costanera y 23 de Marzo,JUNTA VECINAL - SIN REGULACION,14,FUTBOL SALA,PERIFERICA,13,3,C,VILLA EL CARMEN,238,13,,nhuanquiri,2016-07-02T22:19:15.583Z,
Feature,camposdeportivos.165,Point,-68.15068142,-16.47723005,geom,Achachicala Mejillones,Av. Achachicala,LIGA DEPORTIVA - SIN REGULACION,8,FUTBOL,PERIFERICA,11,3,C,ACHACHICALA,242,11,,gustavo.nao,2018-09-12T21:24:39.003Z,
Feature,camposdeportivos.166,Point,-68.13990491,-16.48285206,geom,Litoral - German Busch,C. Hermanos Velasco,LIGA DEPORTIVA - SIN REGULACION,8,FUTBOL,PERIFERICA,11,3,C,VINO TINTO,243,11,,gustavo.nao,2018-09-12T21:24:35.040Z,
Feature,camposdeportivos.167,Point,-68.13746012,-16.48429251,geom,IV Centenario,C. 4,LIGA DEPORTIVA - SIN REGULACION,8,FUTBOL,PERIFERICA,11,3,C,HOYADA NORTE ALTO CALVARIO,244,11,,gustavo.nao,2018-09-12T21:24:25.500Z,
Feature,camposdeportivos.168,Point,-68.15149767,-16.47039162,geom,Frontón Alcaldia,Av. Chacaltaya,JUNTA VECINAL - SIN REGULACION,7,FRONTON,PERIFERICA,11,3,C,ACHACHICALA,254,11,,gustavo.nao,2018-09-12T21:24:11.670Z,
Feature,camposdeportivos.169,Point,-68.15013726,-16.47831012,geom,Frontón Matadero Municipal,Av. Chacaltaya,EMPRESA PRIVADA - CONCESIONADO,7,FRONTON,PERIFERICA,11,3,C,ACHACHICALA,255,11,,carlos.medrano,2016-07-07T15:48:15.110Z,
Feature,camposdeportivos.170,Point,-68.11533216,-16.50071322,geom,Raquetbol San Antonio,Av. Costanera,GAMLP,7,FRONTON,SAN ANTONIO,15,2,B,SAN ANTONIO BAJO,257,15,,juan.alba,2016-06-07T01:50:30.803Z,Se recomienda su eliminación.
Feature,camposdeportivos.171,Point,-68.11475749,-16.50040181,geom,Raquetbol San Antonio,Av. Castrillo,DIRECCION DE DEPORTES,15,RAQUETBOL,SAN ANTONIO,15,2,B,SAN ANTONIO BAJO,258,15,,juan.alba,2016-06-07T01:53:33.097Z,
Feature,camposdeportivos.172,Point,-68.11801523,-16.49136457,geom,Villa Copacabana,Av. Tito Yupanqui,LIGA DEPORTIVA - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,SAN ANTONIO,14,3,C,VILLA COPACABANA,259,14,,gustavo.nao,2018-09-12T21:23:53.663Z,
Feature,camposdeportivos.173,Point,-68.11028539,-16.49055349,geom,Valle Hermoso,Av. Libertad,LIGA DEPORTIVA - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,SAN ANTONIO,14,3,C,VALLE HERMOSO,260,14,,gustavo.nao,2018-09-12T21:23:48.973Z,
Feature,camposdeportivos.174,Point,-68.11565978,-16.49648457,geom,Pza. Niño Jesús,C. Macedonio Orellano y Roberto Hinojosa,BIBLIOTECA,14,POLIFUNCIONAL,SAN ANTONIO,15,3,C,SAN ANTONIO BAJO,263,15,,gustavo.nao,2018-09-12T21:23:41.527Z,
Feature,camposdeportivos.175,Point,-68.11190816,-16.4987145,geom,San Antonio,C. Alberto Mendoza,LIGA DEPORTIVA - SIN REGULACIOIN,14,POLIFUNCIONAL,SAN ANTONIO,15,3,C,SAN ANTONIO BAJO,262,15,,gustavo.nao,2018-09-12T21:21:34.617Z,
Feature,camposdeportivos.176,Point,-68.09881265,-16.51153867,geom,Kupini,Av. 16 de Julio,LIGA DEPORTIVA - SIN REGULACIOIN,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,KUPINI,266,17,,gustavo.nao,2018-09-12T21:21:25.350Z,
Feature,camposdeportivos.177,Point,-68.09840554,-16.50738797,geom,Kupini 2 - 9 de septiembre,C. 9 de Septiembre,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,KUPINI 2,277,17,,gustavo.nao,2018-09-12T21:21:06.513Z,
Feature,camposdeportivos.178,Point,-68.10798464,-16.50586528,geom,Santo Domingo Litoral,C. Movina,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,VILLA LITORAL ALTO,268,17,,gustavo.nao,2018-09-12T21:20:54Z,
Feature,camposdeportivos.179,Point,-68.10462011,-16.49073122,geom,Sertor Guardia a Pampahasi,Av. Circunvalación,LIGA DEPORTIVA - RESOLUCION MUNICIPAL,14,POLIFUNCIONAL,SAN ANTONIO,16,3,C,PAMPAHASI ALTO,269,16,,gustavo.nao,2018-09-12T21:20:49.690Z,
Feature,camposdeportivos.180,Point,-68.10200748,-16.50090947,geom,Venus,C. 6 Esq. C. 9,DIRECCION DE DEPORTES,14,POLIFUNCIONAL,SAN ANTONIO,16,3,C,PAMPAHASI CENTRAL,272,16,,juan.alba,2016-06-07T02:27:56.510Z,
Feature,camposdeportivos.181,Point,-68.10421915,-16.48786288,geom,Armando Escobar Uría Alto Pampahasi,C. 4,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,16,3,C,ARMANDO ESCOBAR URIA ALTO PAMPAHASI,273,16,,gustavo.nao,2018-09-12T21:20:39.480Z,
Feature,camposdeportivos.182,Point,-68.11466991,-16.48847463,geom,Rio Visachani,C. Walter Portocarrero,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,14,3,C,RIO VISCACHANI,275,14,,gustavo.nao,2018-09-12T21:20:12.967Z,
Feature,camposdeportivos.183,Point,-68.11290797,-16.48756299,geom,Viscachani,Av. Imperial,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,14,3,C,PACASA CENTRAL VICACHANI,274,14,,gustavo.nao,2018-09-12T21:20:04.463Z,
Feature,camposdeportivos.184,Point,-68.10174942,-16.50530135,geom,Villa San Juan,C. 4,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,16,3,C,SAN JUAN,276,16,,gustavo.nao,2018-09-12T21:19:54.710Z,
Feature,camposdeportivos.185,Point,-68.09641698,-16.50615311,geom,Kupini,C. 2 de Agosto,LIGA DEPORTIVA - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,KUPINI,280,17,,gustavo.nao,2018-09-12T21:19:50.080Z,
Feature,camposdeportivos.186,Point,-68.10744093,-16.50378203,geom,San Antonio,Av. Josefa Mujía,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,15,3,C,SAN ANTONIO ALTO,278,15,,gustavo.nao,2018-09-12T21:19:41.240Z,
Feature,camposdeportivos.187,Point,-68.10646639,-16.51303629,geom,Las Retamas,C. Retamas Cj. Caroli,LIGA DEPORTIVA - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,SAN ISIDRO BAJO,282,17,,gustavo.nao,2018-09-12T20:57:08.750Z,
Feature,camposdeportivos.188,Point,-68.11369911,-16.50621192,geom,Eduardo Avaroa,C. Heroes del Chaco,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,17,3,C,ZENOBIO LOPEZ,283,17,,gustavo.nao,2018-09-12T20:53:46.357Z,
Feature,camposdeportivos.189,Point,-68.11429639,-16.48297394,geom,Final Burgaleta,Av. Burgaleta,JUNTA VECINAL - SIN REGULACION,14,POLIFUNCIONAL,SAN ANTONIO,14,3,C,VILLA COPACABANA,286,14,,gustavo.nao,2018-09-12T20:53:39.233Z,
Feature,camposdeportivos.190,Point,-68.10995896,-16.4943182,geom,ArmandoEscobar Uría,C. Escobar UrÍa,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,SAN ANTONIO,14,3,C,ESCOBAR URIA BAJO,288,15,,gustavo.nao,2018-09-12T20:53:21.990Z,
Feature,camposdeportivos.191,Point,-68.10795783,-16.4967473,geom,Sector Forno,C. 18 de Mayo,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,SAN ANTONIO,14,3,C,FORNO,289,15,,gustavo.nao,2018-09-12T20:53:12.213Z,
Feature,camposdeportivos.192,Point,-68.09638993,-16.49037136,geom,Antenas Entel,Av. Las Rosas,JUNTA VECINAL - SIN REGULACION,10,FUTBOL SALA,SAN ANTONIO,16,3,C,VILLA SALOME,290,16,,gustavo.nao,2018-09-12T20:53:08.603Z,
Feature,camposdeportivos.193,Point,-68.10204264,-16.50520313,geom,10 de Enero,C. 18,ASOCIACION MUNICIAPL - SIN REGULACION,11,GIMNASIO,SAN ANTONIO,16,3,C,PAMPAHASI BAJO,287,16,,gustavo.nao,2018-09-12T20:53:04.683Z,
