type,id,geometry/type,geometry/coordinates/0,geometry/coordinates/1,geometry_name,properties/Nombre,properties/tipo_ofi,properties/Direccion
Feature,entidadesfinancieras.670,Point,-68.13111389,-16.503475,geom,Banco Ganadero S.A.,Cajero Automático,"Av. 16 de Julio Nº 1805 entre Calles Tihuanacu y Batallón Colorados, Zona El Prado"
Feature,entidadesfinancieras.671,Point,-68.11637732,-16.4958407,geom,Banco Ganadero S.A.,Cajero Automático,Av. Esteban Arce Nº 1827 cruce Villa San Antonio - Villa Copacabana.
Feature,entidadesfinancieras.672,Point,-68.07299018,-16.53146371,geom,Banco Ganadero S.A.,Cajero Automático,Av. Manuel Garcia Lanza Nº 18  entre Calle 15 y 16 Zona Achumani.
Feature,entidadesfinancieras.673,Point,-68.12612791,-16.51030822,geom,Banco Ganadero S.A.,Cajero Automático,"Edificio Topater Nº 2473  Av. 20 de Octubre entre Belisario Salinas y Pedro Salazar, Zona de la Plaza Abaroa."
Feature,entidadesfinancieras.674,Point,-68.13546944,-16.52959444,geom,Banco Ganadero S.A.,Cajero Automático,"Av. Hernando Siles N. 6204 Esq. Calle 16, Zona de Obrajes, cruce a Següencoma, La Paz"
Feature,entidadesfinancieras.675,Point,-68.14048889,-16.49489167,geom,Banco Ganadero S.A.,Cajero Automático,"Calle Illampu Nº 670, Zona el Rosario."
Feature,entidadesfinancieras.676,Point,-68.0776704,-16.54008886,geom,Banco Ganadero S.A.,Cajero Automático,"Calle 21 Nº 8215, Zona de Calacoto."
Feature,entidadesfinancieras.677,Point,-68.06739859,-16.54457928,geom,Banco Ganadero S.A.,Cajero Automático,"Supermercado Hipermaxi de la Av. José María  Achá Nº 85, Zona Los Pinos, LPZ."
Feature,entidadesfinancieras.678,Point,-68.140872,-16.51156167,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av. Landaeta esq José Saravia Nº 1801
Feature,entidadesfinancieras.679,Point,-68.13578596,-16.50897404,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av Landaeta esq. José María Camacho Nº 1731 frente Plaza El Condor
Feature,entidadesfinancieras.680,Point,-68.07711111,-16.54275,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Calle 21 Nº58, Zona Calacoto"
Feature,entidadesfinancieras.681,Point,-68.12137778,-16.48052222,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Avenida Tejada Sorzano No 393, Zona Miraflores"
Feature,entidadesfinancieras.682,Point,-68.13876219,-16.49628194,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Calle Linares, esquina Santa Cruz No 265"
Feature,entidadesfinancieras.683,Point,-68.12367264,-16.50013138,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Avenida Saavedra, esquina calle Hugo estrada No 1706"
Feature,entidadesfinancieras.684,Point,-68.07382369,-16.53246839,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Avenida Garcia Lanza Nº 1500 Zona Achumani
Feature,entidadesfinancieras.685,Point,-68.10215833,-16.5296,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av. Hernando Siles # 6204 casi esquina Calle 16 â€“ Zona Obrajes
Feature,entidadesfinancieras.686,Point,-68.07861389,-16.53925,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av. Ballivian esq. Calle 20 Nº 8047
Feature,entidadesfinancieras.687,Point,-68.13316683,-16.50146982,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av. 16 de Julio No. 1486 - Edificio Banco Los Andes ProCredit SA - El Prado
Feature,entidadesfinancieras.688,Point,-68.13971097,-16.49351768,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Av. América No. 203, a una cuadra de la Plaza Alonso de Mendoza"
Feature,entidadesfinancieras.689,Point,-68.12698251,-16.510014,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Calle Belisario Salinas No 438
Feature,entidadesfinancieras.690,Point,-68.14401389,-16.49468056,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Av. Buenos Aires No 555
Feature,entidadesfinancieras.691,Point,-68.14276565,-16.49804953,geom,Banco Los Andes Procredit S.A.,Cajero Automático,"Calle Pedro de la Gasca No. 520, Esquina Sebastian Segurola"
Feature,entidadesfinancieras.692,Point,-68.11748957,-16.4955979,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Avenida Esteban Arce No 1705
Feature,entidadesfinancieras.693,Point,-68.14777971,-16.49552959,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Avenida Baptista esquina Calle Calatayud No950 zona Callampaya
Feature,entidadesfinancieras.694,Point,-68.14052889,-16.49350327,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Plaza Eguino, esq. América, Edificio Loza No.289, de la ciudad de La Paz"
Feature,entidadesfinancieras.695,Point,-68.12472839,-16.4998722,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Av. Simón Bolívar No.1990, Zona Miraflores de la ciudad de La Paz"
Feature,entidadesfinancieras.696,Point,-68.13664506,-16.5014625,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Calle Gral. Gónzales No.1272, Zona San Pedro de la ciudad de La Paz"
Feature,entidadesfinancieras.697,Point,-68.13372026,-16.49896135,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,Av. Camacho No. 1355 de la ciudad de La Paz
Feature,entidadesfinancieras.698,Point,-68.08061389,-16.54071667,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Calle 18 No.50 entre Av. Montenegro y Julio Patiño, Zona San Miguel ciudad de La Paz"
Feature,entidadesfinancieras.699,Point,-68.07918256,-16.54039434,geom,Mutual La Primera,Cajero Automático,Av. Montenegro No. 111 San Miguel Centro Comercial La Chiwiña
Feature,entidadesfinancieras.700,Point,-68.12440015,-16.49895237,geom,Mutual La Primera,Cajero Automático,Av. Saavedra No. 22  esquina Plaza Tejada Sorzano(Miraflores)
Feature,entidadesfinancieras.701,Point,-68.13433864,-16.50027265,geom,Mutual La Primera,Cajero Automático,Av. Mariscal Santa Cruz Nº 1364
Feature,entidadesfinancieras.702,Point,-68.14108889,-16.48862222,geom,Mutual La Primera,Cajero Automático,Av.Uruguay y Armentia Terminal de Buses
Feature,entidadesfinancieras.703,Point,-68.12691236,-16.5098847,geom,Mutual La Primera,Cajero Automático,AV. 20 DE OCTUBRE nO. 402 ESQUINA BELISARIO SALINAS ED. TORRE SAFIRO
Feature,entidadesfinancieras.704,Point,-68.1203214,-16.50604494,geom,Mutual La Primera,Cajero Automático,"Av.Saavedra N.- 2204  Miraflores Bajo
 
"
Feature,entidadesfinancieras.705,Point,-68.14825556,-16.49397778,geom,Mutual La Primera,Cajero Automático,"Calle Calatayud N.-557 Zona Callampaya
"
Feature,entidadesfinancieras.706,Point,-68.10043327,-16.53012074,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Avenida Mecapaca No.6301, Zona Obrajes de la ciudad de La Paz"
Feature,entidadesfinancieras.707,Point,-68.12083056,-16.47975556,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Av. Las Américas, No.205, esq. Puente Villa, Zona Villa Fátima de la ciudad de La Paz"
Feature,entidadesfinancieras.708,Point,-68.13674844,-16.49398432,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Plaza Pérez Velasco No.785, Zona Central de la ciudad de La Paz"
Feature,entidadesfinancieras.709,Point,-68.14396055,-16.49389952,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Cajero Automático,"Av. Buenos Aires No. 561, frente ingreso calle Huyustus, Zona Buenos Aires de la ciudad de La Paz
"
Feature,entidadesfinancieras.710,Point,-68.13751119,-16.49414649,geom,Mutual La Primera,Cajero Automático,Calle Evaristo Valle N.- 127 San Sebastian
Feature,entidadesfinancieras.711,Point,-68.11709594,-16.49574551,geom,Mutual La Primera,Cajero Automático,Av.Esteban Arce N.-1747
Feature,entidadesfinancieras.712,Point,-68.12473355,-16.51051316,geom,Mutual La Primera,Cajero Automático,Av. 6 de Agosto No. 2549 Sopocachi entre Pedro Salazar y Pinilla
Feature,entidadesfinancieras.713,Point,-68.0730293,-16.53081565,geom,Mutual La Primera,Cajero Automático,Calle 16 No. 4 Achumani (Frente al Mercado de Achumani)
Feature,entidadesfinancieras.714,Point,-68.14551587,-16.49615503,geom,Mutual La Primera,Cajero Automático,Calle Max Paredes No.420 Garita de Lima
Feature,entidadesfinancieras.715,Point,-68.07294444,-16.54536667,geom,Mutual La Primera,Cajero Automático,Av. Jose Maria Acha No.  N.- 27 entre calle 5 y 6 Zona Los Pinos
Feature,entidadesfinancieras.716,Point,-68.13238965,-16.50259527,geom,Mutual La Primera,Cajero Automático,AV.16 DE JULIO N.-1642 EL PRADO
Feature,entidadesfinancieras.717,Point,-68.10651625,-16.52721707,geom,Mutual La Primera,Cajero Automático,AV.HERNANDO SILES N.- 5688 Entre Calles 10 y 11 OBRAJES
Feature,entidadesfinancieras.718,Point,-68.13413889,-16.49572778,geom,Mutual La Primera,Cajero Automático,Calle Comercio Esq.Plaza Murillo N.-1092
Feature,entidadesfinancieras.719,Point,-68.13993611,-16.49549444,geom,Mutual La Primera,Cajero Automático,Cajero Automatico Calle Illampu N.- 747 entre graneros y santa cruz Zona El Rosario
Feature,entidadesfinancieras.720,Point,-68.07026761,-16.54558117,geom,Mutual La Paz,Cajero Automático,AV. JOSE MARIA AGUIRRE ACHA S/N (HIPERMERCADO HIPERMAXI LOS PINOS) MODULO 4
Feature,entidadesfinancieras.721,Point,-68.13559334,-16.50918945,geom,Mutual La Primera,Cajero Automático,Calle Landaeta N.- 1747 Esq.Plaza El CondorZona San Pedro
Feature,entidadesfinancieras.722,Point,-68.07318184,-16.53158593,geom,Mutual La Paz,Cajero Automático,AV. GARCIA LANZA No.300 ENTRE CALLES 15 Y 16
Feature,entidadesfinancieras.723,Point,-68.10406651,-16.52142259,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Calle Alberto Lambert NÂº822 sector A, zona Alto Obrajes"
Feature,entidadesfinancieras.724,Point,-68.13271834,-16.50213351,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida 16 de Julio Nº 1642, zona El Prado."
Feature,entidadesfinancieras.725,Point,-68.074025,-16.53328889,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida General Lanza Nº 60, Entre Calle Nº 13 y Calle Nº 14, Zona de Achumani"
Feature,entidadesfinancieras.726,Point,-68.1182818,-16.4946774,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida Esteban Arce Nº 1836, Villa San Antonio, Zona Cruce Villa Copacabana"
Feature,entidadesfinancieras.727,Point,-68.15236111,-16.49476111,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida Kollasuyo Nº 1432, Zona Callampaya"
Feature,entidadesfinancieras.728,Point,-68.13984057,-16.49969095,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Calle Maximiliano Paredes, entre Calles Emilio Calderón y Sagárnaga No. 923 Zona Gran Poder"
Feature,entidadesfinancieras.729,Point,-68.06359167,-16.54086667,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida Muñoz Reyes Nº800 esquina Calle 30, Zona de Cota Cota"
Feature,entidadesfinancieras.730,Point,-68.12098173,-16.5125916,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida Arce 2779,  Edificio El Escorial - Planta Baja"
Feature,entidadesfinancieras.731,Point,-68.13250435,-16.49956345,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,Avenida Gral Camacho NÂº 1415 - 1425
Feature,entidadesfinancieras.732,Point,-68.14380833,-16.49511389,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,Calle Tumusla NÂº 602
Feature,entidadesfinancieras.733,Point,-68.12056124,-16.47919655,geom,Fondo Financiero Privado Fassil S.A.,Cajero Automático,"Avenida Las Américas NÂº 250, zona Villa Fátima"
Feature,entidadesfinancieras.734,Point,-68.12692568,-16.50958814,geom,Fondo de la Comunidad S.A. F.F.P.,Cajero Automático,Av. 20 de Octubre # 2379 entre Belisario Salinas y Rosendo Gutierrez
Feature,entidadesfinancieras.735,Point,-68.07820315,-16.53875579,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. BALLIVIAN # 1323  ENTRE CALLES 20 Y 21 DE CALACOTO
Feature,entidadesfinancieras.736,Point,-68.13420001,-16.4987448,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. CAMACHO ESQ. COLON No. 2277
Feature,entidadesfinancieras.737,Point,-68.13420001,-16.4987448,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,Av. CAMACHO ESQ. CALLE COLON # 1277
Feature,entidadesfinancieras.738,Point,-68.1314,-16.5045,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,PLAZA DEL ESTUDIANTE ESQ. CALLE LANDAETA S/N. EDIFICIO GAMARRA
Feature,entidadesfinancieras.739,Point,-68.12757309,-16.51083074,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. SANCHEZ LIMA ESQ. BELISARIO SALINAS # 520
Feature,entidadesfinancieras.740,Point,-68.11652942,-16.49608024,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. 31 DE OCTUBRE # 1525 ZONA VILLA COPACABANA (CRUCE VILLA COPACABANA)
Feature,entidadesfinancieras.741,Point,-68.11958643,-16.47759726,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. LAS AMERICAS NO. 398
Feature,entidadesfinancieras.742,Point,-68.14647738,-16.4957946,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. BAPTISTA NO. 845
Feature,entidadesfinancieras.743,Point,-68.13962778,-16.49636389,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,CALLE ILLAMPU ESQ. SANTA CRUZ No. 784
Feature,entidadesfinancieras.744,Point,-68.12077163,-16.50530416,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. SAAVEDRA # 2136
Feature,entidadesfinancieras.745,Point,-68.10236657,-16.52960548,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. HERNANDO SILES NÂº 6204 ESQ. CALLE 16 DE OBRAJES
Feature,entidadesfinancieras.746,Point,-68.13675016,-16.49399982,geom,Fondo Financiero Privado Prodem S.A.,Cajero Automático,AV. MONTES No. 755
Feature,entidadesfinancieras.747,Point,-68.08706111,-16.53209722,geom,Banco Los Andes Procredit S.A.,Cajero Automático,Avenida Rafael Pabón frente al Colegio Militar
Feature,entidadesfinancieras.748,Point,-68.13282854,-16.49940389,geom,Banco Ganadero S.A.,Cajero Automático,Av. Camacho Nº 1372 (Zona Central)
Feature,entidadesfinancieras.749,Point,-68.0806905,-16.54080265,geom,Banco Ganadero S.A.,Cajero Automático,Av. Montenegro Esquina Calle 18 Calacoto Nº 5 (Zona San Miguel)
Feature,entidadesfinancieras.750,Point,-68.12414409,-16.49902408,geom,Banco Económico S.A.,Cajero Automático,"La Paz Av. Saavedra Nro. 1392, esq. Plaza Stadium, Lado Radio Club La Paz"
Feature,entidadesfinancieras.751,Point,-68.14506465,-16.4954018,geom,Banco Económico S.A.,Cajero Automático,La Paz Calle Tumusla  Nro. 758 entre Av. Buenos Aires y  Plaza Garita de Lima
Feature,entidadesfinancieras.752,Point,-68.13502162,-16.49731447,geom,Banco Unión S.A.,Cajero Automático,Calle Socabaya esq Mercado
Feature,entidadesfinancieras.753,Point,-68.13117677,-16.5045358,geom,Banco Unión S.A.,Cajero Automático,Plaza El Estudiante Edificio Inchauste Zelaya
Feature,entidadesfinancieras.754,Point,-68.10731825,-16.52281039,geom,Banco BISA S.A.,Cajero Automático,Av. del Maestro Nº 954 Sector B
Feature,entidadesfinancieras.755,Point,-68.13651906,-16.50303145,geom,Banco BISA S.A.,Cajero Automático,"Esq. Colombia y Zoilo Flores Nº 490, Zona San Pedro"
Feature,entidadesfinancieras.756,Point,-68.12071845,-16.51291247,geom,Banco BISA S.A.,Cajero Automático,Av. Arce Nº 2799 esq. calle Cordero Edificio Fortaleza
Feature,entidadesfinancieras.757,Point,-68.07715,-16.53885278,geom,Banco BISA S.A.,Cajero Automático,Av. Ballivian Nº 1461 entre calles 21 y 22 (AutoBanco) - Agencia
Feature,entidadesfinancieras.758,Point,-68.09143333,-16.54476389,geom,Banco BISA S.A.,Cajero Automático,Av. Arequipa Nº 8221 - Shopping Sur La Florida - Agencia
Feature,entidadesfinancieras.759,Point,-68.12379089,-16.50993878,geom,Banco BISA S.A.,Cajero Automático,Av. Arce esq. Hermanos Manchego Nº 2572 - Agencia
Feature,entidadesfinancieras.760,Point,-68.12921697,-16.50720615,geom,Banco BISA S.A.,Cajero Automático,Calle Aspiazu Nº 387 esq. Av. 20 de Octubre - Sopocachi
Feature,entidadesfinancieras.761,Point,-68.13502292,-16.49615479,geom,Banco BISA S.A.,Cajero Automático,Calle Potosí  Nº 1012 - Agencia Calle Potosí
Feature,entidadesfinancieras.762,Point,-68.13279077,-16.50202162,geom,Banco BISA S.A.,Cajero Automático,Av. 16 de Julio Nº 1628 - Agencia Principal
Feature,entidadesfinancieras.763,Point,-68.13384515,-16.4989209,geom,Banco BISA S.A.,Cajero Automático,Av. Camacho Nº 1333 - Agencia
Feature,entidadesfinancieras.764,Point,-68.07724722,-16.538825,geom,Banco BISA S.A.,Cajero Automático,Av. Ballivian entre calles 21 y 22 (AutoBanco) - Agencia
Feature,entidadesfinancieras.765,Point,-68.12041353,-16.49586715,geom,Banco BISA S.A.,Cajero Automático,Calle Cuba Nº 1406 esq. Brasil - Edificio Mercedes Miraflores
Feature,entidadesfinancieras.766,Point,-68.10062222,-16.52944722,geom,Banco BISA S.A.,Cajero Automático,Av. 14 de Septiembre esq. calle 17 Obrajes Nº 40 - Estacion de Servicio Carsur
Feature,entidadesfinancieras.767,Point,-68.13610625,-16.49471942,geom,Banco BISA S.A.,Cajero Automático,Calle Comercio Nº 848
Feature,entidadesfinancieras.768,Point,-68.07313763,-16.53067676,geom,Banco BISA S.A.,Cajero Automático,Calle 16 Nº 5 - Frente al Mercado de Achumani
Feature,entidadesfinancieras.769,Point,-68.075173,-16.54519481,geom,Banco BISA S.A.,Cajero Automático,Av. Jose María Acha esq. calle 3 (Juan Chalco) Nº 472
Feature,entidadesfinancieras.770,Point,-68.12894722,-16.51474444,geom,Banco BISA S.A.,Cajero Automático,Calle Mendez  Arcos esq. V. Sanjines Nº 2706 - Sopocachi
Feature,entidadesfinancieras.771,Point,-68.1444028,-16.49372879,geom,Banco BISA S.A.,Cajero Automático,"Av. Buenos Aires esquina nudo Vita No. 470, Z/14 de septiembre."
Feature,entidadesfinancieras.772,Point,-68.14779685,-16.4954898,geom,Banco de Crédito de Bolivia S.A.,Cajero Automático,Av. Baptista esq. Calle Calatayud No. 950 - Zona Callampa
Feature,entidadesfinancieras.773,Point,-68.09028865,-16.54109253,geom,Banco de Crédito de Bolivia S.A.,Cajero Automático,Av. Ballivian esq. Calle 9 Nº 302 - Calacoto
Feature,entidadesfinancieras.774,Point,-68.12197071,-16.49106548,geom,Banco de Crédito de Bolivia S.A.,Cajero Automático,Calle Haití No.1248 entre Trinidad y Tobago y EE.UU. - Frente Mercado Haití
Feature,entidadesfinancieras.775,Point,-68.12974628,-16.50578886,geom,Banco Mercantil Santa Cruz S.A.,Cajero Automático,AV. 6 DE AGOSTO EDIF. V CENTENARIO
Feature,entidadesfinancieras.776,Point,-68.13856116,-16.49761223,geom,Banco Mercantil Santa Cruz S.A.,Cajero Automático,CALLE SAGARNAGA # 328 ENTRE ILLAMPU Y LINARES
Feature,entidadesfinancieras.777,Point,-68.08905278,-16.540325,geom,Banco Mercantil Santa Cruz S.A.,Cajero Automático,"AV. BALLIVIAN NRO 415 ENTRE CALLE 10 Y CALLE 11 , CALACOTO"
Feature,entidadesfinancieras.778,Point,-68.07459227,-16.53359899,geom,Banco Nacional de Bolivia S.A.,Cajero Automático,"AV. GARCIA LANZA NÂº 1484, ESQ. CALLE 13, AGENCIA BNB, ZONA ACHUMANI"
Feature,entidadesfinancieras.779,Point,-68.07450741,-16.53354555,geom,Banco Nacional de Bolivia S.A.,Cajero Automático,"AV. GARCIA LANZA NÂº 1484, ESQ. CALLE 13, AGENCIA BNB, ZONA ACHUMANI"
