Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
7470,Santa Cruz,Supermercado,Super Sur Fidalga SRL Central,"Av. Rene Moreno # 212 esquina, Diego de Mendoza, Santa Cruz de la Sierra",NA,-17.7937629003,-63.1800008003,gamsc
7471,Santa Cruz,Supermercado,Hipermaxi,Santa Cruz de la Sierra,NA,-17.7942153001,-63.1812914003,gamsc
7472,Santa Cruz,Supermercado,HiperMaxi Centro,Santa Cruz de la Sierra,NA,-17.7884774996,-63.1790471,gamsc
7473,Santa Cruz,Supermercado,Hipermaxi Florida,"Florida, Santa Cruz de la Sierra",NA,-17.7819361,-63.1835478997,gamsc
7474,Santa Cruz,Supermercado,Hipermaxi Cañoto,"Avenida Cañoto, Santa Cruz de la Sierra",NA,-17.7788501996,-63.1882783997,gamsc
7475,Santa Cruz,Supermercado,Supermercado Ekko Fidalga,"Avenida Cañoto 202, Santa Cruz de la Sierra",NA,-17.7791209997,-63.1883871998,gamsc
7476,Santa Cruz,Supermercado,Supermercados Tia,"24 de septiembre, Santa Cruz de la Sierra",NA,-17.7788212997,-63.1817440999,gamsc
7477,Santa Cruz,Supermercado,CHINBOL,"Centro,, Santa Cruz de la Sierra",NA,-17.7833436998,-63.1740786999,gamsc
7478,Santa Cruz,Supermercado,Macro Fidalga,"G.Velasco, Santa Cruz de la Sierra",NA,-17.7766503004,-63.1733265997,gamsc
7479,Santa Cruz,Supermercado,Supermercado Okinawa,"Calle Quijarro, Santa Cruz de la Sierra",NA,-17.7766148999,-63.1785435001,gamsc
7480,Santa Cruz,Supermercado,Yuri Market,"0000, Santa Cruz de la Sierra",NA,-17.7768940001,-63.1784891003,gamsc
